customer_id,gender,seniorCitizen,partner,Dependents,tenure,Phone_Service,MultipleLines,InternetService,Online_Security,Online_Backup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,paperlessbilling,paymentmethod,MonthlyCharges,TotalCharges,Churn
0263-FJTQO,Male,0.0,Yes,Yes,50.0,Yes,Yes,,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.94885179670793,3531.8090572931383,No
7319-ZNRTR,Male,0.0,Yes,,25.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,16.42464759908208,105.96574178652236,No
2858-MOFSQ,,0.0,No,Yes,17.0,Yes,Yes,,No,No,Yes,No,No,No,One year,Yes,Mailed check,55.080567325397894,666.728952629883,Yes
7503-EPSZW,Female,0.0,Yes,Yes,64.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,26.86444815825533,1396.9503471384862,No
7089-XXAYG,Male,0.0,,No,25.0,,No phone service,,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),42.53397021558831,1225.549125662631,No
8118-LSUEL,,1.0,No,,23.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.58445800263354,2072.1955145458896,Yes
8070-AAWZP,,1.0,Yes,No,24.0,No,No phone service,,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,37.56047910553128,,No
1666-JXLKU,Female,0.0,No,No,37.0,Yes,Yes,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.557769279281,3784.308009904029,No
7855-DIWPO,Female,0.0,No,No,21.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.944270698110266,1279.987088058731,No
5133-POWUA,Male,0.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.22252050253471,213.8055673472174,No
5652-MSDEY,Female,0.0,No,No,10.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.38385417956417,734.6141563201919,No
7005-CCBKV,Male,0.0,No,No,6.0,Yes,No,,No,Yes,No,No,No,Yes,Month-to-month,Yes,,81.840794702352,386.99345957734,Yes
1810-BOHSY,Male,0.0,,No,51.0,Yes,Yes,,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),100.31282954341785,4527.943501798728,No
1784-BXEFA,Female,,No,No,10.0,Yes,,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,11.646461487852067,343.34056724012845,No
7351-MHQVU,Female,,No,No,6.0,No,No phone service,,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),42.96560330638382,465.2487568892889,No
9224-VTYID,Male,0.0,Yes,Yes,47.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.50905789491812,4221.673709599227,No
9500-IWPXQ,Female,0.0,Yes,Yes,61.0,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,,72.48046553854397,4774.839332430533,No
5762-TJXGK,Female,0.0,No,No,,No,No phone service,,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.65917365129538,3268.5908762561203,No
4504-YOULA,Female,0.0,Yes,Yes,35.0,Yes,Yes,,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.709574654282584,,No
5569-IDSEY,Male,0.0,Yes,,,,Yes,,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.61827556326986,7644.714670923924,No
4250-FDVOU,Female,0.0,No,No,6.0,Yes,No,,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.19046021681281,199.56331098614112,Yes
7284-ZZLOH,Male,0.0,Yes,No,45.0,Yes,No,,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),47.819591054100584,2064.732843551265,No
5277-ZLOOR,Female,1.0,No,,2.0,Yes,Yes,,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.62760753952242,411.968971019792,Yes
2141-RRYGO,Female,0.0,,No,,Yes,No,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.15746975009402,114.59828954687067,Yes
1777-JYQPJ,Male,0.0,No,No,2.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,No,Mailed check,27.51425247445957,183.5415522594581,No
6376-GAHQE,Male,0.0,No,No,4.0,Yes,No,,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,71.4803627288724,10.60443440294364,Yes
3401-URHDA,,0.0,No,No,51.0,Yes,Yes,,,No,No,Yes,No,No,One year,No,,61.02175033102813,3162.662895163737,No
1599-EAHXY,Male,0.0,Yes,,60.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.194204721413342,1150.7687233295098,No
8631-XVRZL,Male,0.0,No,No,9.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,,19.253960392100844,-6.701950975797132,No
5052-PNLOS,Male,0.0,No,No,3.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.00518553231565,-240.82449465116224,Yes
3853-LYGAM,Male,0.0,No,No,,Yes,,,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.19035458355147,1699.108801751352,No
6979-ZNSFF,Female,0.0,No,,8.0,Yes,Yes,,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.76454545937882,,Yes
5751-USDBL,,0.0,Yes,Yes,46.0,Yes,No,,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,82.04919380658988,3916.631993906,No
5680-LQOGP,Female,0.0,No,No,68.0,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,,85.57165161574595,,No
2386-LAHRK,Male,0.0,No,No,1.0,Yes,No,,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.6331903389441,-283.71303794109804,Yes
8189-DUKMV,,0.0,Yes,No,4.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),17.20443250229843,412.6216375287498,No
6032-IGALN,,,No,No,1.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.35073476319523,-171.02562400005613,Yes
9931-DCEZH,,0.0,No,Yes,28.0,Yes,No,,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),50.64992385020137,876.7232171063797,No
1898-JSNDC,Female,0.0,No,No,39.0,Yes,No,,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.134733579386726,2096.2203569208828,No
0315-LVCRK,Male,0.0,No,No,11.0,Yes,No,,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,87.2201529819456,1381.4161580081377,No
3911-RSNHI,Female,0.0,Yes,No,71.0,No,No phone service,,,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),58.867325801330885,4179.806493564024,No
2410-CIYFZ,Male,0.0,No,Yes,2.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,15.880641752757558,33.527373158504375,No
4248-HCETZ,Male,1.0,Yes,No,30.0,Yes,No,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.09033655714373,2298.1002219512984,Yes
5505-OVWQW,Female,0.0,No,No,17.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.77352390602754,232.32009441767207,No
7271-AJDTL,Female,,Yes,No,55.0,Yes,Yes,,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.22028913862833,5294.428098996805,No
1867-TJHTS,Female,0.0,No,No,,Yes,Yes,,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.09385574291437,4719.212237655615,No
0516-WJVXC,Female,0.0,No,,5.0,Yes,No,,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.151053877946254,442.0211296664851,Yes
9174-FKWZE,Female,,,No,1.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.249411019126036,67.45340335239074,Yes
6860-YRJZP,Male,,,No,9.0,,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.40306982640266,605.5873069584798,No
4429-WYGFR,Male,0.0,No,No,26.0,Yes,No,,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.84519160808625,1229.450624629318,No
2817-LVCPP,Female,0.0,No,No,50.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),17.404398381731646,550.5074997903007,No
5038-ETMLM,Female,0.0,Yes,No,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.3541766855194,8007.099469845741,No
5056-FIMPT,Female,0.0,No,Yes,43.0,Yes,,,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.18261201888603,4163.336142592291,No
4521-WFJAI,Male,0.0,No,No,,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55155178481204,1454.524114635616,No
6569-KTMDU,Female,0.0,No,No,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,14.325763804762722,,No
8809-RIHDD,Male,0.0,Yes,Yes,72.0,Yes,,,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.80223683290458,7459.99969156886,Yes
8809-XKHMD,,0.0,Yes,No,72.0,Yes,,,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),102.512970255214,7141.637298752391,No
0396-YCHWO,Male,0.0,Yes,No,36.0,Yes,Yes,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.95552650194952,3685.681041116141,No
0867-LDTTC,Male,,No,No,5.0,Yes,No,,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.72276952117592,437.9704463965701,No
4822-NGOCH,Female,0.0,No,No,13.0,Yes,Yes,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.63995792297585,1093.4032375343645,Yes
9391-DXGGG,Female,1.0,No,,44.0,Yes,No,,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),88.73131454204201,4047.847215844604,No
9844-FELAJ,Female,1.0,Yes,Yes,70.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,,107.31486362053087,6772.497883272124,No
2122-SZZZD,,0.0,No,No,44.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.37909228669044,910.3650880170284,No
5307-DZCVC,,1.0,Yes,No,32.0,Yes,Yes,,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.7852906229386,2563.388884791724,Yes
3148-AOIQT,Female,0.0,Yes,,,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.709873386411417,1976.8809136486925,No
8679-JOEVF,Female,,No,No,16.0,Yes,No,,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,61.18986569818814,1053.7324159339164,Yes
8395-ETZKQ,,1.0,Yes,Yes,68.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.515637682559465,965.4509746667676,No
6692-YQHXC,Male,0.0,No,No,16.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,,74.61166865585633,702.8799819245405,No
3889-VWBID,Male,0.0,Yes,Yes,68.0,Yes,No,,,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.0397086811273,,No
5222-JCXZT,Male,0.0,No,No,4.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.39822493843375,399.7633975916963,No
9754-CLVZW,Female,0.0,Yes,Yes,26.0,No,No phone service,,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),44.65605497717913,844.5414552094682,No
1432-FPAXX,Female,0.0,No,No,29.0,No,No phone service,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.484972828579682,550.7520562682946,Yes
2739-CCZMB,Male,,No,Yes,5.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.276608130599655,-87.32724594145478,No
7080-TNUWP,Male,0.0,Yes,No,70.0,Yes,Yes,,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),98.60406205173516,6938.901223965827,No
0496-AHOOK,Male,0.0,Yes,No,24.0,Yes,No,,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),81.57897619793034,1477.512445068207,No
8336-TAVKX,Female,1.0,Yes,No,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.57901296049059,5621.229744282568,No
2468-SJFLM,Male,0.0,No,No,1.0,Yes,No,,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.68951777497732,-496.183027189584,No
3181-VTHOE,Male,0.0,Yes,No,70.0,No,No phone service,,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.253973362488225,3055.8934422776783,No
7168-HDQHG,Female,0.0,Yes,Yes,,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.16131247859865,789.8894698104617,No
4803-AXVYP,Female,1.0,No,No,38.0,Yes,Yes,,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.7968777259729,3799.242371184841,Yes
3884-HCSWG,Female,0.0,No,No,17.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.18259892517666,1013.6149817240546,Yes
4567-AKPIA,Female,0.0,Yes,Yes,41.0,,Yes,,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.4640609151758,4575.868567906235,No
5077-DXTCG,Female,0.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.70442351623284,97.18148903526532,Yes
1142-WACZW,Male,0.0,No,No,2.0,No,No phone service,,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),28.45492032045425,117.31564060136142,Yes
7901-HXJVA,Male,0.0,,No,14.0,Yes,No,,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.42377889629994,1371.7379896083903,No
5649-ANRML,Male,1.0,No,No,2.0,Yes,No,,,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.17798239085998,-86.05259144271389,Yes
4892-VLANZ,Male,,No,No,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.930728251458024,-345.2121205494068,Yes
5924-IFQTT,Male,0.0,Yes,Yes,,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.61622059786791,980.484544698948,No
7968-QUXNS,Male,0.0,No,No,6.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.11002097075584,-176.12762906607065,No
2919-HBCJO,Female,0.0,No,No,4.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.21351960320858,245.0555465406384,Yes
4236-XPXAV,Female,0.0,Yes,Yes,5.0,Yes,No,,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.88017713645232,399.69194384754826,Yes
8903-WMRNW,Female,0.0,Yes,No,15.0,Yes,No,,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.23386804499238,1773.9192686352685,No
2452-SNHFZ,Female,0.0,No,No,47.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.41791941450174,3806.902513886916,No
3629-WEAAM,Female,0.0,No,No,8.0,Yes,No,,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,60.230223553407704,,No
6029-CSMJE,Male,0.0,No,No,17.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,23.85547004495718,193.94524253751808,No
7993-NQLJE,Male,0.0,Yes,Yes,15.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,70.33679296450984,1000.0130189939562,No
9909-DFRJA,Female,,No,No,26.0,Yes,No,,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.42557811494301,2530.824075817869,No
9099-FTUHS,Female,0.0,No,No,23.0,Yes,,,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.08507938862656,,No
0581-BXBUB,Female,1.0,No,No,4.0,,No,,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.07034545144069,541.9121422694606,No
4962-CHQPW,Male,0.0,,,29.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.590370274638502,,No
9467-ROOLM,Female,0.0,No,No,25.0,Yes,,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.777969824519715,475.9964310216256,No
3030-YZADT,Male,0.0,,No,,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.215605616355504,140.63520548318075,Yes
7410-KTVFV,Male,0.0,Yes,No,,Yes,No,,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.69221059695732,681.3788228966822,Yes
5150-ITWWB,Male,,No,No,3.0,Yes,Yes,,,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.41863934169707,615.8191068153543,No
2253-KPMNB,,0.0,Yes,,69.0,,,,,Yes,Yes,Yes,No,No,Two year,No,,44.94481677130403,2981.3640549074075,No
1345-ZUKID,Male,0.0,No,No,14.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,17.853726049775833,166.36624545901492,No
6429-SHBCB,Male,0.0,No,,19.0,Yes,Yes,,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,63.488541816907954,1215.0590838153328,No
9281-OFDMF,Male,1.0,No,No,39.0,Yes,Yes,,,Yes,No,No,No,Yes,Month-to-month,No,,91.4857838646298,3494.071957787597,No
2603-HVKCG,Male,0.0,No,No,31.0,Yes,No,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.58963661317864,3106.2710290710324,No
1834-WULEG,Male,0.0,Yes,Yes,24.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.16496088615968,294.1555094557916,No
9097-ZUBYC,Male,0.0,Yes,No,14.0,Yes,No,,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),47.827888157665065,371.3351312654736,No
5148-ORICT,Female,0.0,Yes,No,64.0,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,75.13936362710047,5009.495812073026,No
4893-GYUJU,Female,0.0,No,No,50.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.695348021308764,1266.2241591008951,No
4578-PHJYZ,Male,0.0,,Yes,52.0,Yes,No,,,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.78532659917772,3186.703677562983,No
7272-QDCKA,Male,0.0,No,No,28.0,Yes,Yes,,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.54279395137752,2940.6319537522118,No
8908-SLFCJ,Female,0.0,No,,21.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),14.50012066007339,742.1611786582316,No
8393-DLHGA,Male,0.0,No,Yes,25.0,Yes,,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.36056174636765,,Yes
9766-HGEDE,Female,0.0,Yes,No,17.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,15.16120875367371,,No
6968-MHOMU,Male,0.0,Yes,,58.0,No,No phone service,,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),57.59623740055215,2723.666232631848,No
7395-IGJOS,Male,1.0,Yes,No,17.0,Yes,,,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.88982705453749,1220.3829055567107,Yes
5044-XDPYX,Female,0.0,Yes,,51.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.557059578219093,967.1561904373484,No
1814-WFGVS,Male,0.0,Yes,Yes,72.0,No,No phone service,,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,40.119925261981614,3702.652949383101,No
2834-SPCJV,Male,0.0,Yes,,,Yes,No,,,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.49822953594882,4338.515139318774,Yes
3721-WKIIL,Female,0.0,No,No,27.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,13.387574110533684,763.6532981618518,No
6734-CKRSM,Female,0.0,No,,,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,26.450607874194386,374.5252153852721,No
1265-ZFOSD,Female,0.0,Yes,,64.0,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,89.44215161424722,,No
6568-POCUI,Female,0.0,,,45.0,Yes,No,,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),96.01106170955433,4335.78339671356,No
